item,rank,gender,isIdentity,hasref,refitem,exurl,wmurl,wmproj
Q113498,NormalRank,Q6581097,true,true,true,false,false,false
Q113743,NormalRank,Q6581097,true,false,,,,
Q1138345,NormalRank,Q6581097,true,false,,,,
Q113994,NormalRank,Q6581072,true,true,false,false,false,true
Q11475282,NormalRank,Q6581097,true,false,,,,
Q1157275,NormalRank,Q6581072,true,true,false,false,false,true
Q1158102,NormalRank,Q6581097,true,false,,,,
Q116026,NormalRank,Q6581072,true,true,false,false,false,true
Q116114,NormalRank,Q6581097,true,false,,,,
Q1163596,NormalRank,Q6581072,true,true,true,false,false,false
Q1163596,NormalRank,Q6581072,true,true,false,false,false,true
Q1164280,NormalRank,Q6581097,true,true,false,false,false,true
Q116475,NormalRank,Q6581097,true,false,,,,
Q11655642,NormalRank,Q6581097,true,false,,,,
Q116648,NormalRank,Q6581072,true,true,false,false,false,true
Q11684213,NormalRank,Q6581097,true,false,,,,
Q11685170,NormalRank,Q6581097,true,false,,,,
Q11686111,NormalRank,Q6581097,true,false,,,,
Q11697441,NormalRank,Q6581072,true,false,,,,
Q11699195,NormalRank,Q6581097,true,false,,,,
Q11705387,NormalRank,Q6581097,true,false,,,,
Q117113,NormalRank,Q6581097,true,false,,,,
Q11711544,NormalRank,Q6581097,true,true,false,false,false,false
Q117117,NormalRank,Q6581097,true,true,true,false,false,false
Q117149,NormalRank,Q6581097,true,false,,,,
Q117150,NormalRank,Q6581097,true,false,,,,
Q11715493,NormalRank,Q6581097,true,false,,,,
Q11715959,NormalRank,Q6581072,true,false,,,,
Q11720849,NormalRank,Q6581097,true,false,,,,
Q11724754,NormalRank,Q6581097,true,false,,,,
Q11727281,NormalRank,Q6581097,true,true,false,false,false,true
Q11727476,NormalRank,Q6581072,true,false,,,,
Q11728561,NormalRank,Q6581097,true,false,,,,
Q11728611,NormalRank,Q6581097,true,false,,,,
Q11728720,NormalRank,Q6581097,true,false,,,,
Q11728909,NormalRank,Q6581097,true,true,false,false,false,false
Q117478,NormalRank,Q6581072,true,true,false,false,false,true
Q11749720,NormalRank,Q6581097,true,true,false,false,false,true
Q1175443,NormalRank,Q6581097,true,true,true,false,false,false
Q1175443,NormalRank,Q6581097,true,true,false,false,false,true
Q11770567,NormalRank,Q6581072,true,false,,,,
Q11771008,NormalRank,Q6581072,true,true,false,false,false,true
Q117716,NormalRank,Q6581072,true,true,false,false,false,true
Q11774191,NormalRank,Q6581072,true,true,false,false,false,true
Q11774290,NormalRank,Q6581072,true,true,false,false,false,true
Q11775893,NormalRank,Q6581097,true,true,false,false,false,true
Q1178612,NormalRank,Q6581097,true,false,,,,
Q117941,NormalRank,Q6581097,true,false,,,,
Q11797866,NormalRank,Q6581072,true,false,,,,
Q118060,NormalRank,Q6581097,true,false,,,,
Q11813887,NormalRank,Q6581097,true,false,,,,
Q11817868,NormalRank,Q6581097,true,false,,,,
Q11818205,NormalRank,Q6581097,true,false,,,,
Q118295,NormalRank,Q6581097,true,false,,,,
Q118298,NormalRank,Q6581097,true,false,,,,
Q1183377,NormalRank,Q6581072,true,true,false,false,false,true
Q118343,NormalRank,Q6581097,true,false,,,,
Q118371,NormalRank,Q6581097,true,false,,,,
Q11843457,NormalRank,Q6581097,true,false,,,,
Q118471,NormalRank,Q6581097,true,false,,,,
Q118502,NormalRank,Q6581097,true,true,true,false,false,false
Q11852109,NormalRank,Q6581097,true,true,false,false,false,false
Q11852844,NormalRank,Q6581097,true,true,false,false,false,true
Q11865158,NormalRank,Q6581097,true,true,false,false,false,false
Q11868692,NormalRank,Q6581072,true,true,false,false,false,false
Q11869312,NormalRank,Q6581097,true,true,false,false,false,false
Q11881070,NormalRank,Q6581097,true,true,false,false,false,false
Q11885402,NormalRank,Q6581097,true,false,,,,
Q1188660,NormalRank,Q6581097,true,true,true,true,false,false
Q1188660,NormalRank,Q6581097,true,true,true,false,false,false
Q11887897,NormalRank,Q6581072,true,true,false,false,false,false
Q11890750,NormalRank,Q6581072,true,true,false,false,false,false
Q11893623,NormalRank,Q6581072,true,true,false,false,false,false
Q11897991,NormalRank,Q6581097,true,true,false,false,false,false
Q119035,NormalRank,Q6581097,true,false,,,,
Q11914510,NormalRank,Q6581072,true,true,false,false,false,true
Q11914510,NormalRank,Q6581072,true,true,true,false,false,false
Q11925822,NormalRank,Q6581097,true,true,false,false,false,true
Q11928385,NormalRank,Q6581097,true,true,false,false,false,true
Q11936739,NormalRank,Q6581097,true,false,,,,
Q11940700,NormalRank,Q6581097,true,false,,,,
Q119418,NormalRank,Q6581097,true,true,true,false,false,false
Q119435,NormalRank,Q6581097,true,true,true,false,false,false
Q11944456,NormalRank,Q6581097,true,true,true,false,false,false
Q1194942,NormalRank,Q6581097,true,true,false,true,false,false
Q11955692,NormalRank,Q6581097,true,false,,,,
Q11969907,NormalRank,Q6581097,true,true,false,true,false,false
Q11983341,NormalRank,Q6581097,true,true,false,true,false,false
Q11985184,NormalRank,Q6581072,true,true,false,false,false,true
Q11985459,NormalRank,Q6581097,true,true,false,false,false,true
Q11985674,NormalRank,Q6581097,true,true,false,false,false,true
Q119869,NormalRank,Q6581097,true,false,,,,
Q11993129,NormalRank,Q6581097,true,false,,,,
Q1200924,NormalRank,Q6581097,true,false,,,,
Q1201235,NormalRank,Q6581097,true,true,false,false,false,true
Q1201565,NormalRank,Q6581072,true,true,true,false,false,false
Q1201565,NormalRank,Q6581072,true,true,false,false,false,true
Q12017223,NormalRank,Q6581097,true,true,false,false,false,true
Q12017306,NormalRank,Q6581097,true,true,false,false,false,true
Q12018003,NormalRank,Q6581072,true,true,false,false,false,true
Q12025624,NormalRank,Q6581097,true,true,false,false,false,true
Q12026149,NormalRank,Q6581097,true,true,false,false,false,true
Q12027064,NormalRank,Q6581097,true,true,false,false,false,true
Q12028942,NormalRank,Q6581072,true,true,false,false,false,true
Q12032604,NormalRank,Q6581097,true,true,false,false,false,true
Q12036669,NormalRank,Q6581072,true,true,false,false,false,true
Q12036677,NormalRank,Q6581097,true,true,false,false,false,true
Q12037565,NormalRank,Q6581097,true,true,false,false,false,true
Q12037576,NormalRank,Q6581097,true,true,false,false,false,true
Q12037880,NormalRank,Q6581097,true,true,false,false,false,true
Q12037928,NormalRank,Q6581097,true,true,false,false,false,true
Q12037931,NormalRank,Q6581097,true,true,false,false,false,true
Q12042458,NormalRank,Q6581097,true,true,false,false,false,true
Q12043292,NormalRank,Q6581097,true,true,false,false,false,true
Q12043421,NormalRank,Q6581072,true,true,false,false,false,true
Q12044075,NormalRank,Q6581097,true,true,false,false,false,true
Q12044158,NormalRank,Q6581097,true,true,false,false,false,true
Q12044728,NormalRank,Q6581097,true,true,false,false,false,true
Q12044869,NormalRank,Q6581097,true,true,false,false,false,true
Q12044944,NormalRank,Q6581097,true,true,false,false,false,true
Q12044965,NormalRank,Q6581097,true,true,false,false,false,true
Q12045017,NormalRank,Q6581097,true,true,false,false,false,true
Q12049407,NormalRank,Q6581097,true,true,false,false,false,true
Q12049666,NormalRank,Q6581097,true,true,false,false,false,true
Q12055523,NormalRank,Q6581072,true,true,false,false,false,true
Q12055995,NormalRank,Q6581097,true,true,false,false,false,true
Q12058431,NormalRank,Q6581072,true,true,false,false,false,true
Q12059227,NormalRank,Q6581097,true,true,false,false,false,true
Q12059358,NormalRank,Q6581097,true,true,false,false,false,true
Q120673,NormalRank,Q6581097,true,false,,,,
Q12068119,NormalRank,Q6581097,true,false,,,,
Q12074921,NormalRank,Q6581072,true,true,false,false,false,false
Q12078237,NormalRank,Q6581097,true,false,,,,
Q120799,NormalRank,Q6581097,true,false,,,,
Q1208810,NormalRank,Q6581072,true,true,true,false,false,false
Q1208810,NormalRank,Q6581072,true,true,false,false,false,true
Q12102538,NormalRank,Q6581072,true,true,false,false,false,false
Q12112307,NormalRank,Q6581072,true,true,false,false,false,true
Q12118440,NormalRank,Q6581097,true,false,,,,
Q12119458,NormalRank,Q6581072,true,true,false,false,false,true
Q12119499,NormalRank,Q6581097,true,true,false,false,false,false
Q12134999,NormalRank,Q6581097,true,false,,,,
Q12140626,NormalRank,Q6581097,true,false,,,,
Q12140992,NormalRank,Q6581097,true,false,,,,
Q1214203,NormalRank,Q6581097,true,false,,,,
Q12149573,NormalRank,Q6581097,true,true,false,false,false,false
Q12152396,NormalRank,Q6581097,true,false,,,,
Q12156127,NormalRank,Q6581072,true,false,,,,
Q12161246,NormalRank,Q6581097,true,true,false,false,false,false
Q12183734,NormalRank,Q6581097,true,false,,,,
Q1220884,NormalRank,Q6581097,true,false,,,,
Q12210160,NormalRank,Q6581072,true,false,,,,
Q1222778,NormalRank,Q6581097,true,true,true,false,false,false
Q1223560,NormalRank,Q6581097,true,true,true,false,false,false
Q1225368,NormalRank,Q6581097,true,false,,,,
Q1225847,NormalRank,Q6581097,true,false,,,,
Q12271885,NormalRank,Q6581097,true,false,,,,
Q12272015,NormalRank,Q6581097,true,true,true,true,false,false
Q12274533,NormalRank,Q6581097,true,false,,,,
Q12280594,NormalRank,Q6581097,true,false,,,,
Q12283736,NormalRank,Q6581072,true,true,false,false,false,true
Q12286732,NormalRank,Q6581072,true,false,,,,
Q12292177,NormalRank,Q6581097,true,false,,,,
Q12299694,NormalRank,Q6581097,true,false,,,,
Q12309742,NormalRank,Q6581072,true,true,false,false,false,true
Q12310565,NormalRank,Q6581097,true,true,false,false,false,true
Q12310818,NormalRank,Q6581097,true,true,false,false,false,true
Q12311558,NormalRank,Q6581097,true,true,false,false,false,true
Q12315455,NormalRank,Q6581097,true,true,false,false,false,true
Q12316226,NormalRank,Q6581097,true,true,false,false,false,true
Q12316339,NormalRank,Q6581097,true,true,false,false,false,true
Q12316446,NormalRank,Q6581097,true,true,false,false,false,true
Q12319014,NormalRank,Q6581097,true,true,false,false,false,true
Q12319296,NormalRank,Q6581097,true,true,false,false,false,true
Q12320854,NormalRank,Q6581097,true,true,false,false,false,true
Q12321852,NormalRank,Q6581097,true,true,false,false,false,true
Q12321950,NormalRank,Q6581072,true,true,false,false,false,true
Q12323860,NormalRank,Q6581097,true,true,false,false,false,true
Q12324258,NormalRank,Q6581072,true,true,false,false,false,true
Q12324617,NormalRank,Q6581072,true,true,false,false,false,true
Q12324714,NormalRank,Q6581072,true,true,false,false,false,true
Q12324861,NormalRank,Q6581072,true,true,false,false,false,true
Q12326258,NormalRank,Q6581097,true,true,false,false,false,true
Q12326843,NormalRank,Q6581072,true,true,false,false,false,true
Q12327462,NormalRank,Q6581097,true,true,false,false,false,true
Q12328993,NormalRank,Q6581097,true,true,false,false,false,true
Q123307,NormalRank,Q6581097,true,false,,,,
Q12331302,NormalRank,Q6581097,true,true,false,false,false,true
Q12331321,NormalRank,Q6581097,true,true,false,false,false,true
Q12331415,NormalRank,Q6581072,true,true,false,false,false,true
Q12331726,NormalRank,Q6581097,true,true,false,false,false,true
Q12332169,NormalRank,Q6581097,true,true,false,false,false,true
Q12333971,NormalRank,Q6581097,true,true,false,false,false,true
Q12336425,NormalRank,Q6581072,true,true,false,false,false,true
Q12336452,NormalRank,Q6581072,true,true,false,false,false,true
Q12338511,NormalRank,Q6581097,true,true,false,false,false,true
Q1233914,NormalRank,Q6581097,true,false,,,,
Q12339772,NormalRank,Q6581072,true,true,false,false,false,true
Q12359337,NormalRank,Q6581097,true,false,,,,
Q1236245,NormalRank,Q6581097,true,true,false,false,false,true
Q12368727,NormalRank,Q6581072,true,false,,,,
Q12368739,NormalRank,Q6581072,true,false,,,,
Q12373459,NormalRank,Q6581097,true,false,,,,
Q1237673,NormalRank,Q6581097,true,true,true,false,false,false
Q1237673,NormalRank,Q6581097,true,true,false,false,false,true
Q12376941,NormalRank,Q6581097,true,false,,,,
Q12377076,NormalRank,Q6581097,true,false,,,,
Q1238132,NormalRank,Q6581097,true,false,,,,
Q123823,NormalRank,Q6581097,true,true,false,false,false,true
Q12385390,NormalRank,Q6581072,true,false,,,,
Q123869,NormalRank,Q6581097,true,true,true,false,false,false
Q12391247,NormalRank,Q6581097,true,false,,,,
Q12391310,NormalRank,Q6581097,true,false,,,,
Q1240168,NormalRank,Q6581097,true,true,false,false,false,true
Q1242626,NormalRank,Q6581097,true,true,true,true,false,false
Q1243853,NormalRank,Q6581072,true,true,true,false,false,false
Q1243853,NormalRank,Q6581072,true,true,false,false,false,true
Q1245153,NormalRank,Q6581072,true,true,false,false,false,true
Q1245341,NormalRank,Q6581072,true,true,false,false,false,true
Q1249701,NormalRank,Q6581097,true,true,true,false,false,false
Q1250213,NormalRank,Q6581072,true,true,false,false,false,true
Q125446,NormalRank,Q6581097,true,false,,,,
Q1254775,NormalRank,Q6581097,true,true,true,false,false,false
Q1256067,NormalRank,Q6581097,true,true,true,false,false,false
Q12629972,NormalRank,Q6581097,true,false,,,,
Q12631651,NormalRank,Q6581097,true,false,,,,
Q12636401,NormalRank,Q6581097,true,false,,,,
Q12647463,NormalRank,Q6581072,true,true,false,false,false,true
Q12648570,NormalRank,Q6581097,true,false,,,,
Q1265040,NormalRank,Q6581097,true,true,false,false,false,true
Q12677769,NormalRank,Q6581097,true,false,,,,
Q1269611,NormalRank,Q6581097,true,false,,,,
Q126996,NormalRank,Q6581097,true,true,false,false,false,true
Q12720043,NormalRank,Q6581072,true,false,,,,
Q12720056,NormalRank,Q6581072,true,false,,,,
Q12720574,NormalRank,Q6581072,true,true,false,false,false,true
Q12720660,NormalRank,Q6581097,true,false,,,,
Q12723891,NormalRank,Q6581097,true,false,,,,
Q12727194,NormalRank,Q6581097,true,false,,,,
Q12727223,NormalRank,Q6581097,true,true,false,false,false,false
Q12728364,NormalRank,Q6581072,true,false,,,,
Q12728442,NormalRank,Q6581097,true,false,,,,
Q12729066,NormalRank,Q6581097,true,false,,,,
Q12730290,NormalRank,Q6581072,true,false,,,,
Q12731001,NormalRank,Q6581097,true,false,,,,
Q12735019,NormalRank,Q6581072,true,false,,,,
Q12735022,NormalRank,Q6581097,true,false,,,,
Q12735517,NormalRank,Q6581097,true,false,,,,
Q12735692,NormalRank,Q6581097,true,false,,,,
Q12735856,NormalRank,Q6581097,true,false,,,,
Q12735994,NormalRank,Q6581097,true,false,,,,
Q12737886,NormalRank,Q6581097,true,false,,,,
Q12738091,NormalRank,Q6581097,true,false,,,,
Q12739423,NormalRank,Q6581072,true,false,,,,
Q12742988,NormalRank,Q6581097,true,false,,,,
Q1274581,NormalRank,Q6581097,true,true,true,false,false,false
Q12749330,NormalRank,Q6581097,true,false,,,,
Q12750061,NormalRank,Q6581072,true,false,,,,
Q12752123,NormalRank,Q6581097,true,false,,,,
Q12756811,NormalRank,Q6581097,true,true,false,true,false,false
Q12763117,NormalRank,Q6581072,true,false,,,,
Q12765146,NormalRank,Q6581072,true,false,,,,
Q12767882,NormalRank,Q6581097,true,false,,,,
Q12768534,NormalRank,Q6581097,true,false,,,,
Q12770236,NormalRank,Q6581072,true,false,,,,
Q12777530,NormalRank,Q6581097,true,false,,,,
Q12784633,NormalRank,Q6581072,true,true,true,false,false,false
Q12784823,NormalRank,Q6581097,true,false,,,,
Q12790828,NormalRank,Q6581072,true,false,,,,
Q12792866,NormalRank,Q6581097,true,false,,,,
Q12795473,NormalRank,Q6581072,true,false,,,,
Q1279604,NormalRank,Q6581097,true,false,,,,
Q12796244,NormalRank,Q6581072,true,false,,,,
Q12796962,NormalRank,Q6581072,true,false,,,,
Q12798433,NormalRank,Q6581097,true,false,,,,
Q12798671,NormalRank,Q6581097,true,false,,,,
Q12803145,NormalRank,Q6581072,true,false,,,,
Q1280390,NormalRank,Q6581072,true,false,,,,
Q12805697,NormalRank,Q6581097,true,true,false,true,false,false
Q12805811,NormalRank,Q6581072,true,false,,,,
Q12809515,NormalRank,Q6581097,true,false,,,,
Q12809843,NormalRank,Q6581072,true,false,,,,
Q12810983,NormalRank,Q6581097,true,false,,,,
Q12812097,NormalRank,Q6581072,true,true,false,false,false,true
Q1283405,NormalRank,Q6581072,true,true,false,false,false,true
Q12839470,NormalRank,Q6581097,true,false,,,,
Q1284037,NormalRank,Q6581097,true,false,,,,
Q12845219,NormalRank,Q6581097,true,true,false,false,false,true
Q12850075,NormalRank,Q6581097,true,false,,,,
Q1285208,NormalRank,Q6581097,true,true,false,false,false,true
Q1285208,NormalRank,Q6581097,true,true,true,false,false,false
Q12864097,NormalRank,Q6581072,true,true,false,false,false,false
Q12866195,NormalRank,Q6581097,true,false,,,,
Q12866439,NormalRank,Q6581072,true,true,false,false,false,true
Q12867007,NormalRank,Q6581097,true,false,,,,
Q12875258,NormalRank,Q6581097,true,true,false,false,false,true
Q12875354,NormalRank,Q6581097,true,true,false,true,false,false
Q12875382,NormalRank,Q6581097,true,true,false,false,false,true
Q12877850,NormalRank,Q6581072,true,true,false,false,false,true
Q12879630,NormalRank,Q6581097,true,true,false,false,false,true
Q12879947,NormalRank,Q6581097,true,true,false,false,false,true
Q12879954,NormalRank,Q6581097,true,true,false,false,false,true
Q12880743,NormalRank,Q6581097,true,true,false,true,false,false
Q12881047,NormalRank,Q6581097,true,true,false,false,false,true
Q12881067,NormalRank,Q6581097,true,true,false,false,false,true
Q12882557,NormalRank,Q6581097,true,false,,,,
Q1289100,NormalRank,Q6581097,true,false,,,,
Q1289169,NormalRank,Q6581097,true,true,false,false,false,true
Q1289234,NormalRank,Q6581097,true,false,,,,
Q12899736,NormalRank,Q6581097,true,false,,,,
Q12912924,NormalRank,Q6581097,true,true,false,true,false,false
Q1293787,NormalRank,Q6581072,true,false,,,,
Q12956737,NormalRank,Q6581097,true,false,,,,
Q12958186,NormalRank,Q6581072,true,false,,,,
Q12958427,NormalRank,Q6581097,true,false,,,,
Q12960651,NormalRank,Q6581072,true,true,false,false,false,true
Q1302502,NormalRank,Q6581072,true,false,,,,
Q13037063,NormalRank,Q6581097,true,true,false,false,false,true
Q13037094,NormalRank,Q6581072,true,true,false,false,false,true
Q13038498,NormalRank,Q6581097,true,false,,,,
Q1304283,NormalRank,Q6581097,true,false,,,,
Q13043722,NormalRank,Q6581072,true,true,false,false,false,true
Q13044168,NormalRank,Q6581097,true,false,,,,
Q13046645,NormalRank,Q6581097,true,false,,,,
Q1306633,NormalRank,Q6581097,true,true,false,false,false,true
Q1307186,NormalRank,Q6581072,true,true,false,false,false,true
Q1309204,NormalRank,Q6581097,true,true,false,false,false,true
Q1310121,NormalRank,Q6581097,true,true,false,false,false,true
Q13104062,NormalRank,Q6581072,true,false,,,,
Q13105458,NormalRank,Q6581097,true,false,,,,
Q1313476,NormalRank,Q6581097,true,false,,,,
Q1314680,NormalRank,Q6581072,true,false,,,,
Q13157552,NormalRank,Q6581072,true,false,,,,
Q1317281,NormalRank,Q6581097,true,false,,,,
Q1321047,NormalRank,Q6581097,true,false,,,,
Q13257824,NormalRank,Q6581072,true,false,,,,
Q1329144,NormalRank,Q6581097,true,true,false,false,false,true
Q1329839,NormalRank,Q6581072,true,true,false,false,false,true
Q1329994,NormalRank,Q6581072,true,true,false,false,false,true
Q1334256,NormalRank,Q6581072,true,true,false,false,false,true
Q133637,NormalRank,Q6581097,true,true,false,false,false,true
Q1337164,NormalRank,Q6581097,true,false,,,,
Q1337804,NormalRank,Q6581097,true,true,false,false,false,true
Q1338185,NormalRank,Q6581097,true,false,,,,
Q13419709,NormalRank,Q6581097,true,false,,,,
Q13421158,NormalRank,Q6581097,true,false,,,,
Q13423390,NormalRank,Q6581097,true,false,,,,
Q1343110,NormalRank,Q6581097,true,false,,,,
Q13449898,NormalRank,Q6581097,true,false,,,,
Q13452027,NormalRank,Q6581072,true,false,,,,
Q1345946,NormalRank,Q6581097,true,true,true,false,false,false
Q1348577,NormalRank,Q6581097,true,true,true,false,false,false
Q13494000,NormalRank,Q6581097,true,false,,,,
Q1352233,NormalRank,Q6581097,true,true,true,false,false,false
Q1352796,NormalRank,Q6581097,true,true,false,false,false,true
Q1354420,NormalRank,Q6581072,true,true,false,false,false,true
Q13560214,NormalRank,Q6581072,true,true,false,false,false,true
Q1357458,NormalRank,Q6581097,true,true,false,false,false,true
Q1357458,NormalRank,Q6581097,true,true,true,false,false,false
Q1359563,NormalRank,Q6581097,true,true,true,false,false,false
Q13604224,NormalRank,Q6581097,true,false,,,,
Q1361333,NormalRank,Q6581097,true,true,false,false,false,false
Q1361623,NormalRank,Q6581072,true,true,false,false,false,true
Q1362522,NormalRank,Q6581097,true,false,,,,
Q13629087,NormalRank,Q6581097,true,true,false,false,false,true
Q13653571,NormalRank,Q6581097,true,true,true,false,false,false
Q1367126,NormalRank,Q6581097,true,false,,,,
Q1373001,NormalRank,Q6581097,true,false,,,,
Q1374371,NormalRank,Q6581097,true,true,true,false,false,false
Q1375199,NormalRank,Q6581097,true,true,false,false,false,true
Q1376538,NormalRank,Q6581097,true,false,,,,
Q1378179,NormalRank,Q6581097,true,true,false,false,false,true
Q13815905,NormalRank,Q6581072,true,false,,,,
Q1382799,NormalRank,Q6581097,true,false,,,,
Q1382862,NormalRank,Q6581097,true,false,,,,
Q1385119,NormalRank,Q6581097,true,false,,,,
Q1387808,NormalRank,Q6581097,true,false,,,,
Q1388478,NormalRank,Q6581097,true,false,,,,
Q1393117,NormalRank,Q6581097,true,true,true,true,false,false
Q1396439,NormalRank,Q6581097,true,false,,,,
Q1397396,NormalRank,Q6581097,true,true,false,false,false,true
Q1398046,NormalRank,Q6581097,true,false,,,,
Q1399049,NormalRank,Q6581097,true,false,,,,
Q1399066,NormalRank,Q6581097,true,true,true,false,false,false
Q140240,NormalRank,Q6581072,true,true,false,false,false,true
Q1412359,NormalRank,Q6581097,true,false,,,,
Q1415458,NormalRank,Q6581097,true,true,false,false,false,true
Q1418548,NormalRank,Q6581097,true,false,,,,
Q1429695,NormalRank,Q6581097,true,true,false,false,false,true
Q1435943,NormalRank,Q6581097,true,false,,,,
Q1441240,NormalRank,Q6581097,true,true,false,false,false,true
Q144205,NormalRank,Q6581097,true,false,,,,
Q1443220,NormalRank,Q6581097,true,false,,,,
Q1443404,NormalRank,Q6581097,true,true,false,false,false,true
Q1443517,NormalRank,Q6581097,true,true,true,false,false,false
Q1444160,NormalRank,Q6581097,true,true,false,false,false,true
Q1444382,NormalRank,Q6581097,true,false,,,,
Q1449268,NormalRank,Q6581097,true,true,false,false,false,true
Q1452565,NormalRank,Q6581097,true,false,,,,
Q14527123,NormalRank,Q6581072,true,false,,,,
Q1453245,NormalRank,Q6581097,true,false,,,,
Q1459658,NormalRank,Q6581097,true,true,false,false,false,true
Q1459658,NormalRank,Q6581097,true,true,true,false,false,false
Q14636368,NormalRank,Q6581097,true,true,false,false,false,true
Q1464137,NormalRank,Q6581097,true,false,,,,
Q1476767,NormalRank,Q6581097,true,false,,,,
Q14806480,NormalRank,Q6581097,true,true,false,false,false,true
Q1482101,NormalRank,Q6581097,true,false,,,,
Q1488139,NormalRank,Q6581072,true,true,false,false,false,true
Q14894348,NormalRank,Q6581072,true,false,,,,
Q1491387,NormalRank,Q6581072,true,true,false,false,false,true
Q14916052,NormalRank,Q6581097,true,false,,,,
Q14923362,NormalRank,Q6581072,true,false,,,,
Q14943431,NormalRank,Q6581097,true,true,false,false,false,true
Q14943496,NormalRank,Q6581097,true,true,false,false,false,true
