position,person,personID,start,end
Representative of the Parliamentary Assembly of the Council of Europe,Erik Jurgens,Q1931727,1995-09-25,2008-01-21
Representative of the Parliamentary Assembly of the Council of Europe,Huib Eversdijk,Q3020771,1995-09-25,2003-06-23
Representative of the Parliamentary Assembly of the Council of Europe,Jan Dirk Blaauw,Q3144219,1995-09-25,2003-06-23
Representative of the Parliamentary Assembly of the Council of Europe,Daniel Hoeffel,Q3014177,1995-11-09,2001-11-08
Representative of the Parliamentary Assembly of the Council of Europe,Jean-François Le Grand,Q3165731,1995-11-09,2004-11-23
Representative of the Parliamentary Assembly of the Council of Europe,Mark Eyskens,Q349477,1995-11-09,2003-09-25
Representative of the Parliamentary Assembly of the Council of Europe,Lisbet Calner,Q4987905,1995-11-09,2003-01-27
Representative of the Parliamentary Assembly of the Council of Europe,Andreas Gross,Q117113,1996-01-22,2003-01-27
Representative of the Parliamentary Assembly of the Council of Europe,Yannis Skoularikis,Q12875258,1996-01-22,2000-05-15
Representative of the Parliamentary Assembly of the Council of Europe,Ernst Mühlemann,Q1359563,1996-01-22,2000-01-24
Representative of the Parliamentary Assembly of the Council of Europe,Juris Sinka,Q16358697,1996-01-22,2001-04-01
Representative of the Parliamentary Assembly of the Council of Europe,Borys Oliynyk,Q1967208,1996-01-22,2006-10-02
Representative of the Parliamentary Assembly of the Council of Europe,Anneli Jäätteenmäki,Q229517,1996-01-22,2003-05-27
Representative of the Parliamentary Assembly of the Council of Europe,Alberto Martins,Q2831797,1996-01-22,2000-01-24
Representative of the Parliamentary Assembly of the Council of Europe,Terry Davis,Q337401,1996-01-22,2004-09-01
Representative of the Parliamentary Assembly of the Council of Europe,José Medeiros Ferreira,Q4287613,1996-01-22,2005-06-06
Representative of the Parliamentary Assembly of the Council of Europe,Kristiina Ojuland,Q438802,1996-01-22,2002-03-26
Representative of the Parliamentary Assembly of the Council of Europe,Ivan Chyzh,Q4515713,1996-01-22,2001-01-22
Representative of the Parliamentary Assembly of the Council of Europe,Waldemar Pawlak,Q55928,1996-01-22,2002-01-21
Representative of the Parliamentary Assembly of the Council of Europe,Manuela Aguiar,Q65497193,1996-01-22,2005-06-06
Representative of the Parliamentary Assembly of the Council of Europe,Carlos Luís,Q65497474,1996-01-22,2002-06-24
Representative of the Parliamentary Assembly of the Council of Europe,Yevhen Marmazov,Q65497476,1996-01-22,2002-06-24
Representative of the Parliamentary Assembly of the Council of Europe,Anatoliy Rakhansky,Q65497490,1996-01-22,2006-10-02
Representative of the Parliamentary Assembly of the Council of Europe,Francisco Assis,Q656518,1996-01-22,2000-01-24
Representative of the Parliamentary Assembly of the Council of Europe,Mota Amaral,Q745134,1996-01-22,2002-06-24
Representative of the Parliamentary Assembly of the Council of Europe,Alexander Ryabov,Q16218762,1996-03-20,2000-04-03
Representative of the Parliamentary Assembly of the Council of Europe,Gennady Zyuganov,Q182452,1996-03-20,2004-03-02
Representative of the Parliamentary Assembly of the Council of Europe,Vladimir Zhirinovsky,Q200015,1996-03-20,2004-03-02
Representative of the Parliamentary Assembly of the Council of Europe,Vladimir Lukin,Q2003890,1996-03-20,2000-04-03
Representative of the Parliamentary Assembly of the Council of Europe,Mikhail Prusak,Q4382568,1996-03-20,2002-01-21
Representative of the Parliamentary Assembly of the Council of Europe,Sergei Kovalev,Q545569,1996-03-20,2001-01-22
Representative of the Parliamentary Assembly of the Council of Europe,Nickolay Fyodorov,Q65497512,1996-03-20,2002-01-21
Representative of the Parliamentary Assembly of the Council of Europe,Ivan Melnikov,Q65497521,1996-03-20,2004-03-02
Representative of the Parliamentary Assembly of the Council of Europe,Edeltraud Gatterer,Q1283405,1996-04-22,2003-01-27
Representative of the Parliamentary Assembly of the Council of Europe,Suha Tanık,Q6031581,1996-04-22,2002-01-21
Representative of the Parliamentary Assembly of the Council of Europe,Cevdet Akçalı,Q6046844,1996-04-22,2003-01-27
Representative of the Parliamentary Assembly of the Council of Europe,Şükrü Yürür,Q6054283,1996-04-22,2001-01-22
Representative of the Parliamentary Assembly of the Council of Europe,Nicolas About,Q3340014,1996-05-27,2001-11-08
Representative of the Parliamentary Assembly of the Council of Europe,Fernando Ignacio González Laxe,Q3069484,1996-06-24,2000-06-26
Representative of the Parliamentary Assembly of the Council of Europe,Agustín Díaz de Mera García Consuegra,Q399192,1996-06-24,2002-07-27
Representative of the Parliamentary Assembly of the Council of Europe,José María Robles Fraga,Q5411740,1996-06-24,2000-06-26
Representative of the Parliamentary Assembly of the Council of Europe,Guillermo Martínez Casañ,Q5616203,1996-06-24,2004-06-21
Representative of the Parliamentary Assembly of the Council of Europe,Vlasta Štěpová,Q11914510,1996-09-23,2002-09-03
Representative of the Parliamentary Assembly of the Council of Europe,Genc Pollo,Q3299466,1996-09-23,2001-09-24
Representative of the Parliamentary Assembly of the Council of Europe,Tunne Kelam,Q1345946,1996-09-27,2000-01-23
Representative of the Parliamentary Assembly of the Council of Europe,Rudolf Bindig,Q105884,1996-11-07,2005-12-31
Representative of the Parliamentary Assembly of the Council of Europe,Zdravka Bušić,Q12960651,1996-11-07,2000-04-03
Representative of the Parliamentary Assembly of the Council of Europe,Aldo Brancati,Q16524966,1996-11-07,2001-09-24
Representative of the Parliamentary Assembly of the Council of Europe,Valentino Martelli,Q16620198,1996-11-07,2001-09-24
Representative of the Parliamentary Assembly of the Council of Europe,Vito Cusimano,Q16738741,1996-11-07,2001-09-24
Representative of the Parliamentary Assembly of the Council of Europe,Flavio Rodeghiero,Q19361834,1996-11-07,2001-09-24
Representative of the Parliamentary Assembly of the Council of Europe,Kimon Koulouris,Q19514797,1996-11-07,2003-09-29
Representative of the Parliamentary Assembly of the Council of Europe,Lino Diana,Q23309273,1996-11-07,2001-09-24
Representative of the Parliamentary Assembly of the Council of Europe,Jean-Pol Henry,Q3169872,1996-11-07,2007-11-23
Representative of the Parliamentary Assembly of the Council of Europe,Domenico Contestabile,Q3712979,1996-11-07,2001-06-29
Representative of the Parliamentary Assembly of the Council of Europe,Fabio Evangelisti,Q3737691,1996-11-07,2001-09-24
Representative of the Parliamentary Assembly of the Council of Europe,Mario Brunetti,Q3848377,1996-11-07,2001-09-24
Representative of the Parliamentary Assembly of the Council of Europe,Mario Rigo,Q3849036,1996-11-07,2001-09-24
Representative of the Parliamentary Assembly of the Council of Europe,Paolo Polenta,Q3894387,1996-11-07,2001-09-24
Representative of the Parliamentary Assembly of the Council of Europe,Vera Squarcialupi,Q4009815,1996-11-07,2001-09-24
Representative of the Parliamentary Assembly of the Council of Europe,Nilde Iotti,Q445685,1996-11-07,2000-01-24
Representative of the Parliamentary Assembly of the Council of Europe,Josef Micheloyiannis,Q65496878,1996-11-07,2000-05-15
Representative of the Parliamentary Assembly of the Council of Europe,Margrét Frimannsdóttir,Q65497583,1996-11-07,2004-03-02
Representative of the Parliamentary Assembly of the Council of Europe,Viron Polydoras,Q7943966,1996-11-07,2000-05-15
Representative of the Parliamentary Assembly of the Council of Europe,András Kelemen,Q17420768,1997-01-25,2005-01-19
Representative of the Parliamentary Assembly of the Council of Europe,Andrzej Wielowieyski,Q11686111,1997-01-27,2005-12-31
Representative of the Parliamentary Assembly of the Council of Europe,Miroslav Mozetič,Q12037928,1997-01-27,2000-04-03
Representative of the Parliamentary Assembly of the Council of Europe,Petru Șteolea,Q18548419,1997-01-27,2001-01-22
Representative of the Parliamentary Assembly of the Council of Europe,Gabino Puche Rodríguez Acosta,Q20994839,1997-01-27,2004-01-26
Representative of the Parliamentary Assembly of the Council of Europe,Adrian Năstase,Q271966,1997-01-27,2001-01-22
Representative of the Parliamentary Assembly of the Council of Europe,Nikolay Kharitonov,Q2995350,1997-01-27,2004-01-26
Representative of the Parliamentary Assembly of the Council of Europe,Sergey Sobyanin,Q319497,1997-01-27,2001-01-22
Representative of the Parliamentary Assembly of the Council of Europe,Cristian Dumitrescu,Q347189,1997-01-27,2001-01-22
Representative of the Parliamentary Assembly of the Council of Europe,Radu Vasile,Q357004,1997-01-27,2001-01-22
Representative of the Parliamentary Assembly of the Council of Europe,Emanuelis Zingeris,Q3672343,1997-01-27,2000-11-09
Representative of the Parliamentary Assembly of the Council of Europe,Mukharbek Aushev,Q4072492,1997-01-27,2000-04-03
Representative of the Parliamentary Assembly of the Council of Europe,Boris Maltsev,Q4279493,1997-01-27,2002-01-21
Representative of the Parliamentary Assembly of the Council of Europe,Petro Symonenko,Q443471,1997-01-27,2006-10-02
Representative of the Parliamentary Assembly of the Council of Europe,John Townend,Q6261066,1997-01-27,2001-11-08
Representative of the Parliamentary Assembly of the Council of Europe,Vasile Lupu,Q65497320,1997-01-27,2001-01-22
Representative of the Parliamentary Assembly of the Council of Europe,Vasyl Kostytsky,Q65497468,1997-01-27,2002-06-24
Representative of the Parliamentary Assembly of the Council of Europe,Serguei Glotov,Q65497514,1997-01-27,2000-04-03
Representative of the Parliamentary Assembly of the Council of Europe,Snježana Biga-Friganović,Q65497606,1997-01-27,2005-12-31
Representative of the Parliamentary Assembly of the Council of Europe,Bronislavas Kuzmickas,Q65497617,1997-01-27,2000-11-09
Representative of the Parliamentary Assembly of the Council of Europe,Renate Wohlwend,Q2143539,1997-04-21,2013-04-21
Representative of the Parliamentary Assembly of the Council of Europe,Lawrence Cunliffe,Q6503963,1997-04-21,2001-11-08
Representative of the Parliamentary Assembly of the Council of Europe,Miquel Alís Font,Q65497639,1997-04-21,2003-11-25
Representative of the Parliamentary Assembly of the Council of Europe,Viktor Meier,Q65497643,1997-04-21,2001-04-23
Representative of the Parliamentary Assembly of the Council of Europe,Enric Palmitjavila Ribo,Q65497645,1997-04-21,2001-06-25
Representative of the Parliamentary Assembly of the Council of Europe,Namik Dokle,Q980323,1997-04-21,2001-09-24
Representative of the Parliamentary Assembly of the Council of Europe,Pedro Antonio Ríos Martínez,Q44588747,1997-05-26,2000-06-26
Representative of the Parliamentary Assembly of the Council of Europe,Claude Évin,Q2978384,1997-06-22,2007-10-01
Representative of the Parliamentary Assembly of the Council of Europe,Jean Briane,Q3170982,1997-06-22,2002-06-28
Representative of the Parliamentary Assembly of the Council of Europe,Jiří Vyvadil,Q11727281,1997-06-23,2001-01-22
Representative of the Parliamentary Assembly of the Council of Europe,Roman Jakič,Q13604224,1997-06-23,2005-01-24
Representative of the Parliamentary Assembly of the Council of Europe,Gilbert Mitterrand,Q1524023,1997-06-23,2002-09-03
Representative of the Parliamentary Assembly of the Council of Europe,Guy Lengagne,Q3121953,1997-06-23,2002-09-03
Representative of the Parliamentary Assembly of the Council of Europe,Latchezar Toshev,Q65497240,1997-06-23,2005-10-04
Representative of the Parliamentary Assembly of the Council of Europe,Borislav Kitov,Q65497646,1997-06-23,2001-09-24
Representative of the Parliamentary Assembly of the Council of Europe,Youlii Pavlov,Q65497650,1997-06-23,2001-09-24
Representative of the Parliamentary Assembly of the Council of Europe,Jean-François Mattei,Q761795,1997-06-23,2002-09-03
Representative of the Parliamentary Assembly of the Council of Europe,Vlad Cubreacov,Q7938150,1997-06-23,2009-09-28
Representative of the Parliamentary Assembly of the Council of Europe,Evgeni Kirilov,Q944009,1997-06-23,2007-01-22
Representative of the Parliamentary Assembly of the Council of Europe,Maria Fyfe,Q15047180,1997-09-22,2001-11-08
Representative of the Parliamentary Assembly of the Council of Europe,Jim Marshall,Q15525123,1997-09-22,2004-06-15
Representative of the Parliamentary Assembly of the Council of Europe,Josette Durrieu,Q3185933,1997-09-22,2017-11-23
Representative of the Parliamentary Assembly of the Council of Europe,"John Taylor, Baron Kilclooney",Q333991,1997-09-22,2001-11-08
Representative of the Parliamentary Assembly of the Council of Europe,Paul Flynn,Q390611,1997-09-22,2005-09-01
Representative of the Parliamentary Assembly of the Council of Europe,Bill Etherington,Q4908918,1997-09-22,2005-09-01
Representative of the Parliamentary Assembly of the Council of Europe,Edward O'Hara,Q5344667,1997-09-22,2005-09-01
Representative of the Parliamentary Assembly of the Council of Europe,Sydney Chapman,Q5606816,1997-09-22,2005-09-01
Representative of the Parliamentary Assembly of the Council of Europe,Atilla Mutman,Q6050285,1997-09-22,2003-01-27
Representative of the Parliamentary Assembly of the Council of Europe,Jimmy Wray,Q6201626,1997-09-22,2005-09-01
Representative of the Parliamentary Assembly of the Council of Europe,Kevin McNamara,Q6396978,1997-09-22,2005-09-01
Representative of the Parliamentary Assembly of the Council of Europe,"Frederick Ponsonby, 4th Baron Ponsonby of Shulbrede",Q64325,1997-09-22,2001-11-08
Representative of the Parliamentary Assembly of the Council of Europe,Haxhi Aliko,Q65497655,1997-09-22,2001-09-24
Representative of the Parliamentary Assembly of the Council of Europe,Jonuz Begaj,Q65497656,1997-09-22,2001-06-29
Representative of the Parliamentary Assembly of the Council of Europe,Jan Simonsen,Q1682219,1997-11-07,2001-11-08
Representative of the Parliamentary Assembly of the Council of Europe,Giuseppe Arzilli,Q301069,1997-11-07,2003-01-27
Representative of the Parliamentary Assembly of the Council of Europe,Anita Apelthun Sæle,Q4765498,1997-11-07,2001-11-08
Representative of the Parliamentary Assembly of the Council of Europe,Tom Thoresen,Q7817812,1997-11-07,2001-11-08
Representative of the Parliamentary Assembly of the Council of Europe,Demetrio Volcic,Q1055212,1998-01-26,2001-03-14
Representative of the Parliamentary Assembly of the Council of Europe,Edmund Wittbrodt,Q3048142,1998-01-26,2002-01-21
Representative of the Parliamentary Assembly of the Council of Europe,Jozo Radoš,Q3441723,1998-01-26,2000-04-03
Representative of the Parliamentary Assembly of the Council of Europe,John Browne,Q3777488,1998-01-26,2002-09-23
Representative of the Parliamentary Assembly of the Council of Europe,Valentin Kuptsov,Q4247629,1998-01-26,2004-01-26
Representative of the Parliamentary Assembly of the Council of Europe,Abdullah Gül,Q42852,1998-01-26,2001-09-24
Representative of the Parliamentary Assembly of the Council of Europe,Marcin Libicki,Q443342,1998-01-26,2004-10-04
Representative of the Parliamentary Assembly of the Council of Europe,Marian Krzaklewski,Q445761,1998-01-26,2002-01-21
Representative of the Parliamentary Assembly of the Council of Europe,Bernhard Seiler,Q65497096,1998-01-26,2000-01-24
Representative of the Parliamentary Assembly of the Council of Europe,Andrzej Urbańczyk,Q65497367,1998-01-26,2001-08-07
Representative of the Parliamentary Assembly of the Council of Europe,Boris Kuznetsov,Q65497518,1998-01-26,2000-04-03
Representative of the Parliamentary Assembly of the Council of Europe,Stanislav Zhebrovsky,Q65497635,1998-01-26,2000-04-03
Representative of the Parliamentary Assembly of the Council of Europe,Nikola Obuljen,Q65497649,1998-01-26,2000-04-03
Representative of the Parliamentary Assembly of the Council of Europe,Niko Bulić,Q65497673,1998-01-26,2001-06-25
Representative of the Parliamentary Assembly of the Council of Europe,Ryszard Gibuła,Q65497678,1998-01-26,2002-01-21
Representative of the Parliamentary Assembly of the Council of Europe,Rodica Mihaela Stănoiu,Q65498245,1998-01-26,2001-01-22
Representative of the Parliamentary Assembly of the Council of Europe,Tom Enright,Q7815726,1998-01-26,2002-09-23
Representative of the Parliamentary Assembly of the Council of Europe,Leon Kieres,Q881511,1998-01-26,2001-01-22
Representative of the Parliamentary Assembly of the Council of Europe,Brendan Daly,Q908665,1998-01-26,2002-09-23
Representative of the Parliamentary Assembly of the Council of Europe,Andrzej Anusz,Q9151471,1998-01-26,2002-01-21
Representative of the Parliamentary Assembly of the Council of Europe,Franciszek Adamczyk,Q9262200,1998-01-26,2002-01-21
Representative of the Parliamentary Assembly of the Council of Europe,Per Stig Møller,Q697184,1998-04-20,2002-01-21
Representative of the Parliamentary Assembly of the Council of Europe,Béla Pokol,Q1238132,1998-06-22,2002-06-24
Representative of the Parliamentary Assembly of the Council of Europe,Vladimir Solonari,Q15076882,1998-06-22,2001-01-26
Representative of the Parliamentary Assembly of the Council of Europe,Vladimir Voronin,Q189435,1998-06-22,2001-04-23
Representative of the Parliamentary Assembly of the Council of Europe,Victor Sorocean,Q21746924,1998-06-22,2000-01-24
Representative of the Parliamentary Assembly of the Council of Europe,Bogdan Niculescu,Q65497696,1998-06-22,2000-09-29
Representative of the Parliamentary Assembly of the Council of Europe,Csaba Tabajdi,Q738049,1998-06-22,2004-10-04
Representative of the Parliamentary Assembly of the Council of Europe,Vasile Nedelciuc,Q7916624,1998-06-22,2001-04-23
Representative of the Parliamentary Assembly of the Council of Europe,Mátyás Eörsi,Q839873,1998-06-22,2010-05-21
Representative of the Parliamentary Assembly of the Council of Europe,Claudio Felici,Q18221867,1998-09-21,2000-05-15
Representative of the Parliamentary Assembly of the Council of Europe,Armand Jung,Q2861893,1998-09-21,2002-06-28
Representative of the Parliamentary Assembly of the Council of Europe,Frans Timmermans,Q32681,1998-09-21,2002-11-18
Representative of the Parliamentary Assembly of the Council of Europe,Pavlo Lazarenko,Q559607,1998-09-21,2001-01-22
Representative of the Parliamentary Assembly of the Council of Europe,Serhiy Kurykin,Q65497703,1998-09-21,2001-01-22
Representative of the Parliamentary Assembly of the Council of Europe,Anatoliy Matvienko,Q65497706,1998-09-21,2001-01-22
Representative of the Parliamentary Assembly of the Council of Europe,Ivan Popescu,Q65498397,1998-09-21,2002-06-24
Representative of the Parliamentary Assembly of the Council of Europe,Serhiy Holovaty,Q65498403,1998-09-21,2005-11-07
Representative of the Parliamentary Assembly of the Council of Europe,László Surján,Q838957,1998-09-21,2004-10-04
Representative of the Parliamentary Assembly of the Council of Europe,Zdeňka Horníková,Q10857826,1998-11-04,2002-09-03
Representative of the Parliamentary Assembly of the Council of Europe,Silvio Berlusconi,Q11860,1998-11-04,2001-06-25
Representative of the Parliamentary Assembly of the Council of Europe,Ladislav Skopal,Q12032604,1998-11-04,2002-09-03
Representative of the Parliamentary Assembly of the Council of Europe,Petr Matějů,Q12044965,1998-11-04,2002-09-03
Representative of the Parliamentary Assembly of the Council of Europe,Lucien Neuwirth,Q3265654,1998-11-04,2001-11-08
Representative of the Parliamentary Assembly of the Council of Europe,Marcel Debarge,Q3288851,1998-11-04,2004-11-23
Representative of the Parliamentary Assembly of the Council of Europe,Giuseppe Pisanu,Q738585,1998-11-04,2001-09-24
Representative of the Parliamentary Assembly of the Council of Europe,Miroslav Ouzký,Q946639,1998-11-04,2004-10-04
Representative of the Parliamentary Assembly of the Council of Europe,Revaz Adamia,Q16334103,1999,2001
Representative of the Parliamentary Assembly of the Council of Europe,Christa Lörcher,Q1078121,1999-01-25,2003-01-27
Representative of the Parliamentary Assembly of the Council of Europe,Peter Kresák,Q12044728,1999-01-25,2003-01-27
Representative of the Parliamentary Assembly of the Council of Europe,Andrei Chiliman,Q12720660,1999-01-25,2001-01-22
Representative of the Parliamentary Assembly of the Council of Europe,Juraj Švec,Q13421158,1999-01-25,2003-01-27
Representative of the Parliamentary Assembly of the Council of Europe,Erika Lotz,Q1354420,1999-01-25,2003-01-27
Representative of the Parliamentary Assembly of the Council of Europe,John Attard Montalto,Q1388478,1999-01-25,2003-06-23
Representative of the Parliamentary Assembly of the Council of Europe,Gerhard Neumann,Q1512223,1999-01-25,2003-01-27
Representative of the Parliamentary Assembly of the Council of Europe,Hans Peter Schmitz,Q1528134,1999-01-25,2003-01-27
Representative of the Parliamentary Assembly of the Council of Europe,Giannis Pottakis,Q15618317,1999-01-25,2000-05-15
Representative of the Parliamentary Assembly of the Council of Europe,Renate Jäger,Q1649652,1999-01-25,2005-12-31
Representative of the Parliamentary Assembly of the Council of Europe,Karl-Heinz Hornhues,Q1729877,1999-01-25,2003-01-27
Representative of the Parliamentary Assembly of the Council of Europe,Doros Christodoulides,Q17420694,1999-01-25,2006-06-26
Representative of the Parliamentary Assembly of the Council of Europe,Manfred Müller,Q1889734,1999-01-25,2000-11-09
Representative of the Parliamentary Assembly of the Council of Europe,Regimantas Čiupaila,Q2137805,1999-01-25,2000-11-09
Representative of the Parliamentary Assembly of the Council of Europe,Alexander Dzasokhov,Q2624267,1999-01-25,2002-01-21
Representative of the Parliamentary Assembly of the Council of Europe,Árpád Duka-Zólyomi,Q3495796,1999-01-25,2003-01-27
Representative of the Parliamentary Assembly of the Council of Europe,Yvette Roudy,Q3574055,1999-01-25,2002-09-03
Representative of the Parliamentary Assembly of the Council of Europe,Annelise Høegh,Q4768975,1999-01-25,2001-11-08
Representative of the Parliamentary Assembly of the Council of Europe,Aud Blattmann,Q4819628,1999-01-25,2001-11-08
Representative of the Parliamentary Assembly of the Council of Europe,Maud Björnemalm,Q4939380,1999-01-25,2003-01-27
Representative of the Parliamentary Assembly of the Council of Europe,Maggi Mikaelsson,Q4967270,1999-01-25,2002-04-22
Representative of the Parliamentary Assembly of the Council of Europe,Ingrid Näslund,Q4970689,1999-01-25,2000-04-03
Representative of the Parliamentary Assembly of the Council of Europe,Rimantas Dagys,Q562964,1999-01-25,2000-11-09
Representative of the Parliamentary Assembly of the Council of Europe,Robert Fico,Q57606,1999-01-25,2000-01-24
Representative of the Parliamentary Assembly of the Council of Europe,Jeffrey Pullicino Orlando,Q6176221,1999-01-25,2008-06-23
Representative of the Parliamentary Assembly of the Council of Europe,John Vella,Q6261906,1999-01-25,2003-06-23
Representative of the Parliamentary Assembly of the Council of Europe,Arben Xhaferi,Q630861,1999-01-25,2002-01-21
Representative of the Parliamentary Assembly of the Council of Europe,Danilo Gligoroski,Q65497728,1999-01-25,2003-01-27
Representative of the Parliamentary Assembly of the Council of Europe,Kristiana Libane,Q65497734,1999-01-25,2003-01-27
Representative of the Parliamentary Assembly of the Council of Europe,Claudia Roth,Q75791,1999-01-25,2000-01-24
Representative of the Parliamentary Assembly of the Council of Europe,Vaira Paegle,Q7908833,1999-01-25,2003-01-27
Representative of the Parliamentary Assembly of the Council of Europe,Ulrich Adam,Q96630,1999-01-25,2010-01-25
Representative of the Parliamentary Assembly of the Council of Europe,Nikola Popovski,Q65497484,1999-03-29,2003-01-27
Representative of the Parliamentary Assembly of the Council of Europe,Anti Liiv,Q12359337,1999-04-26,2002-03-26
Representative of the Parliamentary Assembly of the Council of Europe,Lana Gogoberidze,Q3649217,1999-04-26,2000-01-24
Representative of the Parliamentary Assembly of the Council of Europe,Tytti Isohookana-Asunmaa,Q4204128,1999-04-26,2003-05-25
