position,person,personID,start,end
Director-General of the World Trade Organization,Supachai Panitchpakdi,Q473046,2002-09-01,2005-09-01
Director-General of the World Trade Organization,Pascal Lamy,Q277183,2005-09-01,2013-08-31
Director-General of the World Trade Organization,Roberto Azevêdo,Q12955910,2013-09-01,2020-08-31
Director-General of the World Trade Organization,Ngozi Okonjo-Iweala,Q289350,2021-03-01,
Under-Secretary-General of the United Nations,Bernard Miyet,Q2898334,1997-01-28,2000-09-30
Under-Secretary-General of the United Nations,Michel Sidibé,Q3310864,2008-12-01,2019-05-05
Under-Secretary-General of the United Nations,Cristina Gallach,Q18686248,2015,2017
Under-Secretary-General of the United Nations,Jean-Pierre Lacroix,Q15924670,2017-02-15,
Judge of the International Court of Justice,Shigeru Oda,Q432850,1976,2003
Judge of the International Court of Justice,Stephen M. Schwebel,Q928833,1981,2000
Judge of the International Court of Justice,Mohammed Bedjaoui,Q1398046,1982,2001
Judge of the International Court of Justice,Gilbert Guillaume,Q320753,1987,2005
Judge of the International Court of Justice,Christopher Weeramantry,Q741091,1991,2000
Judge of the International Court of Justice,Raymond Ranjeva,Q301511,1991-02,2009-02
Judge of the International Court of Justice,Géza Herczegh,Q739091,1993,2003
Judge of the International Court of Justice,Carl-August Fleischhauer,Q102432,1994,2003
Judge of the International Court of Justice,Abdul Koroma,Q317113,1994,2012
Judge of the International Court of Justice,Shi Jiuyong,Q659792,1994,2010
Judge of the International Court of Justice,Vladlen Stepanovich Vereshchetin,Q246919,1995,2006
Judge of the International Court of Justice,Rosalyn Higgins,Q273691,1995,2009
Judge of the International Court of Justice,Gonzalo Parra-Aranguren,Q1537405,1996,2009
Judge of the International Court of Justice,Francisco Rezek,Q436024,1997,2006
Judge of the International Court of Justice,Pieter Kooijmans,Q481465,1997,2006
Judge of the International Court of Justice,Sayeman Bula Bula,Q2228538,2000,2002
Judge of the International Court of Justice,Awn Shawkat Al-Khasawneh,Q441349,2000,2011
Judge of the International Court of Justice,Thomas Buergenthal,Q644656,2000,2010
Judge of the International Court of Justice,Nabil Elaraby,Q456346,2001,2006
Judge of the International Court of Justice,Bruno Simma,Q75710,2003,2012
Judge of the International Court of Justice,Peter Tomka,Q1348577,2003-02-06,
Judge of the International Court of Justice,Hisashi Owada,Q701990,2003-02-06,2018-06-07
Judge of the International Court of Justice,Ronny Abraham,Q382775,2005-02-15,
Judge of the International Court of Justice,Leonid Skotnikov,Q329858,2006,2015
Judge of the International Court of Justice,Kenneth Keith,Q991547,2006,2015
Judge of the International Court of Justice,Mohamed Bennouna,Q1942571,2006-02-06,
Judge of the International Court of Justice,Bernardo Sepúlveda Amor,Q823046,2006-02-06,2015-02-06
Judge of the International Court of Justice,Christopher Greenwood,Q265445,2009,2018
Judge of the International Court of Justice,Abdulqawi Yusuf,Q317864,2009-02-06,
Judge of the International Court of Justice,Antônio Augusto Cançado Trindade,Q611793,2009-02-06,2022-05-29
Judge of the International Court of Justice,Xue Hanqin,Q523850,2010-06-29,
Judge of the International Court of Justice,Joan Donoghue,Q1690742,2010-09-13,
Judge of the International Court of Justice,Giorgio Gaja,Q1525457,2012-02-06,
Judge of the International Court of Justice,Julia Sebutinde,Q1711917,2012-02-06,
Judge of the International Court of Justice,Dalveer Bhandari,Q1158102,2012-04-27,
Judge of the International Court of Justice,Patrick Lipton Robinson,Q1304283,2015-02-06,
Judge of the International Court of Justice,James Crawford,Q1680223,2015-02-06,2021-05-31
Judge of the International Court of Justice,Kirill Gevorgian,Q4134668,2015-02-06,
Judge of the International Court of Justice,Nawaf Salam,Q638463,2018-02-06,
Judge of the International Court of Justice,Yuji Iwasawa,Q11475282,2018-06-22,
Judge of the International Court of Justice,Hilary Charlesworth,Q5760919,2021-11-05,
